node_name,name,connection_name,level,node_name2,name2,direction
expertise,Frontend Developer,sub_expertise,0.6,sub_expertise,Frontend Architecture
expertise,Frontend Developer,sub_expertise,0.7,sub_expertise,General Frontend Support
expertise,Frontend Developer,sub_expertise,0.8,sub_expertise,Web Development
expertise,Frontend Developer,sub_expertise,0.3,sub_expertise,App Development
expertise,Backend Developer,sub_expertise,0.6,sub_expertise,Architecture of your app
expertise,Backend Developer,sub_expertise,0.3,sub_expertise,Hard CS Stuff like Algo Dev & Data Structures
expertise,Backend Developer,sub_expertise,0.6,sub_expertise,General Backend Stuff
expertise,Product Manager,sub_expertise,0.7,sub_expertise,User Research
expertise,Product Manager,sub_expertise,0.8,sub_expertise,Market Research
expertise,Product Manager,sub_expertise,0.3,sub_expertise,Technical Team Coordination
expertise,Product Manager,sub_expertise,0.3,sub_expertise,Design Team Coordination
expertise,Product Manager,sub_expertise,0.7,sub_expertise,Ideation
expertise,Product Manager,sub_expertise,0.7,sub_expertise,Interviews
expertise,Product Manager,sub_expertise,0.7,sub_expertise,General PM Support
expertise,Blockchain Developer,sub_expertise,0.9,sub_expertise,Smart Contract Development
expertise,Blockchain Developer,sub_expertise,0.4,sub_expertise,Smart Contract Auditing
expertise,Blockchain Developer,sub_expertise,0.6,sub_expertise,Blockchain Architecture & Design
expertise,Blockchain Developer,sub_expertise,0.2,sub_expertise,Lead a Technical Team
expertise,Blockchain Developer,sub_expertise,0.5,sub_expertise,General Blockchain Support
expertise,AI & Data Science,sub_expertise,0.8,sub_expertise,Machine learning
expertise,AI & Data Science,sub_expertise,0.5,sub_expertise,Natural language processing (NLP)
expertise,AI & Data Science,sub_expertise,0.4,sub_expertise,Computer vision
expertise,AI & Data Science,sub_expertise,0.3,sub_expertise,Robotics
expertise,AI & Data Science,sub_expertise,0.6,sub_expertise,Deep learning
expertise,AI & Data Science,sub_expertise,0.2,sub_expertise,Data mining
expertise,AI & Data Science,sub_expertise,0.6,sub_expertise,Neural networks
